qt,qt,openstack,openstack
hurt,0.2954162135720253, pv,0.24225364749630293
deployment,0.29482779651880264, statements,0.24199321446940303
porting,0.2946847975254059, constant,0.24197174608707428
advertise,0.2945222407579422, affinity,0.24100185185670853
bug,0.29435227312502804, assumed,0.23950552195310593
callbacks,0.29395849257707596, be,0.23903730079839877
letter-spacing,0.2935815453529358, ring,0.238753804564476
:toplevelat,0.2930663327376048, get_container_info,0.23855817725416273
xcb-xlib,0.29298633337020874, calculation,0.2383251115679741
big,0.2927277907729149, thread,0.23780225382910836
synthesizing,0.29243016242980957, nova-v3-api,0.23737561702728271
mfekari,0.29232436418533325, partial,0.23655541613698006
bruning,0.29222796360651654, existence,0.23564978569213832
foo,0.29199822396039965, ready,0.23560719192028046
venugopal.shivashankar,0.29164376854896545, once,0.23547563515603542
intra-module,0.29164229333400726, hide,0.23525499552488327
q_os_mac,0.2914975881576538, unicode,0.23499378613713715
2013,0.29082817615320283, during,0.2349545537044519
mostly,0.2904431497057279, favor,0.2347134705632925
asynchronous,0.29032308980822563, against,0.23424890218302608
minimalegl,0.2902771271765232, virtualenv,0.23400361090898514
surrogate,0.28948095440864563, field,0.23369481254901206
provides,0.2883875472471118, breaks,0.23354649916291237
preliminary,0.28821970149874687, separated,0.23341910168528557
executables,0.2879322369893392, tolerate,0.2333037555217743
supported,0.28791702373956257, administrative,0.23247710429131985
kent.hansen,0.28779534031363097, among,0.23185206949710846
14.0,0.28732994198799133, notify,0.23148861030737558
2,0.2872382215607692, permission,0.23134801723062992
obscure,0.2869175523519516, responses,0.23131052094201246
l,0.28673625737428665, determine,0.23103245627135038
dmytro,0.2866893123303141, gives,0.23072711750864983
compilers,0.28658130552087513, register,0.23053889142142403
qcoreapp,0.28629931062459946, clause,0.2301453873515129
:invokemethod,0.28533151745796204, implements,0.22968722312216414
activation,0.2848726809024811, rejecting,0.2291417419910431
helps,0.28422723213831586, configuring,0.22901405890782675
topic,0.28389898128807545, meant,0.2285974258556962
casper,0.2835263987382253, problems,0.22841814458370208
occur,0.2828340381383896, fkey,0.22816481813788414
bad,0.2827996723353863, imported,0.22804985741774242
obtain,0.2827616333961487, coalesce,0.22780129313468933
qeasingcurve,0.28242820501327515, schedule,0.22751043364405632
triggered,0.28222877212933134, whereas,0.22716381152470908
statements,0.28220512044544405, consistency,0.2271324023604393
nicely,0.28214165568351746, executing,0.22690728306770325
sdp,0.2820522695380662, test_libvirt.py,0.22673968970775604
testcase,0.2819937864939372, migrated,0.22652824968099594
hostname,0.281721839060386, balancing,0.22649404406547546
faure,0.28144554107400055, project_id,0.22571708687714168
inconsistent,0.281200495082885, validates,0.22571305682261786
change,0.28118355258195166, ec2credentials,0.22566188871860504
non-existent,0.28117063641548157, intended,0.2254973699649175
transfer,0.2808338801066081, inst_type,0.22519798576831818
chunks,0.28071948885917664, kern.log,0.22497777392466864
below,0.280302681773901, operation,0.22494267850098285
satellite,0.2802630849182606, project,0.22452551797032355
poplavskiy,0.2802568290914808, uris,0.22440886497497559
compositing,0.27917521287287983, selection,0.22440009533117214
came,0.2787664507826169, blueprint,0.22409772847337167
expanded,0.27762328709165257, bypass,0.22402698472142218
canvas,0.27618259168229997, attached,0.22376764577960498
to-do,0.27606731206178664, go,0.22363003140146082
loadacquire,0.27558399240175885, pylint-based,0.22362161614000797
maintenance,0.2755192257463932, loop,0.2233977921617528
computation,0.2755185067653656, inconsistent,0.22301478683948517
3.3,0.2747316245222464, db/sqlalchemy,0.22299696505069733
neither,0.27382215261459353, think,0.22293777391314507
qjsonvalue,0.27376677840948105, captured,0.22244220972061157
daemon,0.27363139390945435, class,0.22197945315677386
giuseppe.dangelo,0.27360458141192795, store.add,0.22152257710695267
integers,0.2735362872481346, 'available,0.2211441695690155
cisco.com,0.27346423268318176, construct,0.22102848440408707
\relates,0.2734391689300537, regardless,0.22086198325268924
operation,0.2731260838673303, spice,0.2205605919007212
stale,0.2728612869977951, forever,0.22018921375274658
wake,0.2728572686513265, location,0.22005375660955906
threaded,0.2727421708405018, pypy,0.21968652307987213
becomes,0.27270469731754726, ==,0.21954198367893696
latin1,0.27250275388360023, gating,0.2193045119444529
pe_indicatorarrow*,0.2721790373325348, supports,0.21917634665527763
hjk,0.27211171727893607, right,0.2185908483962218
sandfeld,0.27210025675594807, nexenta,0.2184101939201355
directories,0.2715697889881475, keystone,0.2179972343146801
terms,0.271486796438694, glance_test_tmp_dir,0.2175073865801096
setsource,0.27080124616622925, sysloghandler,0.21746176108717918
press,0.27067019045352936, _modify_rules,0.2167695015668869
jonathan,0.2702498435974121, authenticated,0.2165352925658226
iterators,0.2700959825888276, assertions,0.21647261083126068
m4x.org,0.2700049877166748, testclient,0.215667724609375
views,0.2698142796754837, vpn,0.2154223918914795
stderr,0.269622266292572, throughout,0.21542060375213623
qimage,0.2693973448541429, singleton,0.21527309902012348
instanceof,0.2693808178106944, severity,0.21491029299795628
sh_lineedit_passwordmaskdelay,0.2691282629966736, performance,0.2148327078404171
sergio.martins.qnx,0.2690385952591896, vmware-spawn-refactor,0.21466220170259476
bweimer,0.26899624802172184, called,0.214287734968034
n,0.2686343907844275, ever,0.21402543038129807
digia.com,0.26848997810874997, seconds,0.21371930566701022
out,0.26842994636465467, installations,0.21321286261081696
consumption,0.26830552021662396, servers,0.21300616062332042
pekka.ta.vuorela,0.2680512070655823, genisoimage,0.21276211738586426
colon,0.26788297295570374, storwize/svc,0.21270749997347593
textedit,0.2678080527111888, referenced,0.21254033098618189
running,0.26742211170494556, size,0.21210068021098089
slowness,0.26662302017211914, occur,0.2117643268270926
mingw-builds,0.26639922708272934, datetimes,0.21166611090302467
jo.asplin,0.26638636986414593, argparse-in-swift-ring-builder,0.21147319674491882
exclude,0.2662034213542938, network_get,0.21145680050055185
improves,0.2647319417446852, troubleshooting,0.2111319713294506
centralized,0.26446160674095154, $,0.2109640850440452
partial,0.2642302342380087, aliases,0.21069162338972092
janssen,0.26340821087360383, therefore,0.21046503838927796
qtbug-30628,0.26324356347322464, uses,0.21040300018369004
subclass,0.26293513737618923, attempt,0.21030458435416222
failures,0.2628247693181038, to_add,0.21026629209518433
hang,0.26276370882987976, use-oslo-services,0.20956990495324135
pressing,0.26251425842444104, look,0.20952246255344814
know,0.2623717296602471, valid,0.20951203658030584
qtextedit,0.26226524473167956, gige,0.2090100347995758
gcc,0.2621309984000927, towards,0.2089697327464819
well,0.26208401285111904, explicit,0.20891035674139857
cover,0.26208361238241196, virtapi,0.20846228549877802
qsignalblocker,0.2620289623737335, amount,0.20801437832415104
interface,0.26167869927095516, \r,0.20797103643417358
resumes,0.2610434405505657, special,0.20785416290163994
promoted,0.2610115110874176, accessed,0.20781123340129853
timers,0.26082117557525636, vbds,0.20780183499058089
wrong,0.2604463753955705, latter,0.207798033952713
layered,0.2602430408199628, nova.conf,0.2061817447344462
selecting,0.259428896009922, 019,0.20566659420728683
getting,0.259207173673944, sgh,0.20551501214504242
qtprivate,0.2588375508785248, 'll,0.20548254120512865
nstextinput,0.2582963705062866, sheepdog,0.20541075617074966
clicks,0.2582113742828369, stopped,0.2049830537289381
configureapp.cpp,0.25815361738204956, uploads,0.20482729375362396
jiang.jiang,0.25796136430775124, reproduce,0.20463170111179352
painting,0.2577399774454534, received,0.20428578555583954
5,0.257439900636673, 'secret,0.20420141518115997
268f45cc-cd09-0410-ab3c-d52691b4dbfc,0.2574134221157202, file,0.2041052770665259
implements,0.2572915383747646, option,0.2040542809522481
controller,0.2572027765214443, indexes,0.20393548160791397
statically,0.2571463920176029, bigswitch/restproxy,0.20381364226341248
stephen,0.2562757140145667, abstraction,0.20355235040187836
de-duplication,0.2561899796128273, run_tests.sh,0.20333926876386008
whatever,0.2556307315826416, swap_volume,0.2032632753252983
notify,0.25555548071861267, raw,0.20316728379796534
mehdi,0.25415027886629105, security_group_rule_get_by_security_group,0.20308387279510498
sub-executables,0.2541329264640808, drivers,0.20304334111129627
incorrect,0.2536901780962944, best,0.20260055512189865
capitalization,0.25359705835580826, wrong,0.2021721890842956
asserts,0.25341249505678815, hard_reboot,0.20183606445789337
samuel,0.2523467795951153, swift-tenant-specific-storage,0.20175892114639282
jansen,0.2521372377872467, translates,0.2011519819498062
turns,0.25209364369511605, warnings,0.20077626158793768
static,0.2519963121130353, specific,0.2005330060741731
non-bmp,0.25187523663043976, store,0.2004017873134996
eliminate,0.25173652321100237, hyperv,0.20006964728236198
foreign,0.2516956925392151, inherit,0.19997000694274902
qmediarecorder,0.25160981714725494, 'message,0.19967879205942154
fields,0.2513264273958547, useful,0.19939909773794087
typically,0.25102891251444814, checks,0.19925235725487722
low,0.25089597577850026, alternatively,0.19919414818286896
simplefontdata,0.2508730851113796, stub,0.1990639977157116
necessary,0.25084244172986864, throughput,0.19864650070667267
renaming,0.25040074189503986, bugs,0.19823294365778565
personal,0.25018800298372906, 's,0.19798091603418125
dnd,0.25, hold,0.1979644689708948
finding,0.25, gridfs,0.19787823568497384
switched,0.25, healthmonitor,0.19764101256926855
efficient,0.25, step,0.19759082049131393
loop,0.24967368164410195, put,0.19757011383771897
notably,0.24961906485259533, stub_network,0.19731901586055756
widget,0.24959888171147684, osapi_compute_extension,0.19723275117576122
their,0.24953877810827074, network_api,0.19720192750295004
assertions,0.24945171177387238, database,0.19714210749241626
mithra.pattison,0.2492956817150116, in,0.19712317067315357
regardless,0.24898866564035416, routes,0.1969563476741314
fetchmetricsonly,0.2489776685833931, cores,0.19659996032714844
identified,0.24896482626597086, test_kombu,0.19647593796253204
structure,0.2485970170237124, post_live_migration_at_destination,0.1963107387224833
had,0.248396055324486, specify,0.19625043351617125
strategy,0.24799941976865134, action,0.19570227100824317
headers,0.2479015903428514, passes,0.19517672061920166
invisible,0.24741299947102866, deprecate,0.1950776632875204
check,0.2469673867703658, mapper,0.19501311518251896
blomfeldt,0.2468751734122634, vms,0.19496942582455548
revision,0.24675085147221884, previously,0.19496151130518008
prefix,0.24652159679681063, occurred,0.1947501301765442
@,0.2462411523011182, db_replicator.py,0.19467110803816468
qstyle,0.24619773651162782, sync,0.19446052875565856
suitable,0.2461218535900116, program,0.19437439739704132
bache-wiig,0.24552013420245863, preserve,0.19436593229571977
david.laing,0.24519562839784406, quickly,0.19431191682815552
similarly,0.2451713645298566, control,0.19409523265702383
themselves,0.24510273076593875, consoles,0.1940898427274078
pseudo,0.24487830698490143, formpost,0.1938864603638649
converting,0.24404298663139343, requires,0.19330269700059524
dispatch,0.24360747076570988, want_objects,0.1932264817878604
grid,0.2434036253641049, waits,0.19303205609321594
implementations,0.24333831171194711, locks,0.19271769126256308
solution,0.24277658406645058, resetswift,0.19200311104456583
variants,0.24261552941364548, instancelist,0.19167456217110157
bridge,0.24191526820262274, join,0.1915813386440277
protected,0.24157321701447168, bp,0.19119887028892452
qstring-based,0.2413293682038784, vip,0.19080563882986704
odbc,0.24072221294045448, sigterm,0.19077151268720627
symbian,0.24005929306149482, 1.x,0.19072880489485605
needs,0.23993659792587352, honor,0.19059299429257712
faster,0.239751033146273, move,0.1901623619317737
useful,0.239658136403671, too,0.18991074020103102
toascii,0.23952448864777884, properly,0.18980884272174012
automated,0.23868662118911743, notice,0.18974554538726807
nothing,0.2379195521084162, these,0.18917783407960087
overlooked,0.2378658950328827, /tmp,0.18891075812280178
gridview,0.2376003310084343, fixtures,0.18884439021348953
js,0.23698975077193035, },0.1883696441849073
instructions,0.2368695016950369, integer,0.18759433808736503
level,0.23665421679615975, environment,0.18749801317850748
amends,0.23648561537265778, upon,0.18747076392173767
tolatin1,0.23631729185581207, v3-api-unittests,0.18742706775665283
tables,0.23608760505643053, modify,0.18742706264310982
and,0.23603575327170434, accessing,0.18733958713710308
revealed,0.23552216092745462, four,0.18722044304013252
qgeomappingmanagerengine,0.2354424993197123, nec,0.18720441851764918
volker,0.23538358509540558, temporary,0.18713225005194545
quite,0.23528613362993514, nodes,0.1871314568977271
batches,0.23497187718749046, logic,0.18706396357821567
-wnested-anon-types,0.23485639691352844, shows,0.1869981810450554
invalidated,0.2345985770225525, process,0.1867240963038057
virtual,0.23459368250665388, maximum,0.18650320704494203
configuring,0.23457512259483337, big,0.1864976454526186
tst_headers,0.23423505388200283, may,0.18649708334770468
ensuring,0.2341721087694168, shadow,0.18619213439524174
in,0.2341482480556946, behaves,0.18612998723983765
threadedopengl,0.23395687341690063, count,0.18570666313171386
mylist,0.23392699162165323, criteria,0.18536551545063654
request,0.23309622260017526, easily,0.18515936145558953
+=,0.23307558801025152, header,0.18511109721536437
major,0.2329581305384636, threadgroup,0.18447587887446085
union,0.23267968092113733, qpid,0.18435636907815933
nokia,0.23254997705419858, extending,0.18423884210642427
hartmann,0.23241754757861297, confirm,0.18422439098358154
empty,0.23208404916363792, archiving,0.1840191911906004
sends,0.2320654457435012, connected,0.18392288126051426
hiding,0.2318938970565796, review,0.18383196874388627
parsed,0.23182154167443514, graphics,0.18322067288681865
debugging,0.2316219766031612, parent,0.1825064867734909
smith,0.23136392676343137, algorithm,0.18236064538359642
',0.23126869773678482, potentially-unsafe,0.18235494196414948
initialized,0.23080527782440186, image,0.18231543023725563
allocation,0.23063583225011824, descriptions,0.1818619817495346
itself,0.23040064157133824, <,0.18160244555662522
